Feature ID	Taxon	Confidence
0b00e9382eeee6a3c0354f1b0882bc88	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__	0.7533892403207435
36061eb0668285078bd967db0c9d1e93	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__	0.7092114666702279
0900b3bf30fc264d1fe233907dd25992	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Dinghuibacter;s__	0.8438825575561559
a9fcc331b4725affdbf11d219a193ece	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Haliscomenobacter;s__	0.9999991359112851
e7c68154b62358c865a1b290e6b8f16e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	0.994631392973152
cf7ae8f6ab7b39a44f96e2e932a7c414	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	0.9928110625718795
fb8063a00343e1d0d916379d98ba9df7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	0.9885469214841555
f9866be68763b34271703620f52b3420	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__	0.9840239972421176
6289384afbd8bed830890d1de431dadf	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__	0.9848166189276617
f8f7851f2fafd8b23230214da14703f6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	0.9974813111747622
234715dfba221a728b9777d6659f4727	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__	0.9996022277772525
0e3e02ba2076ed4af6639aa5176980cd	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__	0.999086676257115
24e9b48afae6e8209132276efc3a8295	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__	0.9949482021380537
701f3189683249f7f574455aa3709760	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	0.9964587348805061
56cee3ae2fedb8e3af18f59112164c5a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Solitalea;s__	0.9999702744025274
f913803f2b4bf54953c3e6a53b996543	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__	0.8358335498325241
4b7069f1351a5d283d053ae87e5495b4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia;s__	0.9924728883908025
c6db1c17cb4f59fbd63310c1b2f8cac2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.9999857203102274
7c077ac5445070463f81007f6b64fb5b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.999886196071063
c318e57cbdcd55d5ea3b1a4b037387a4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__	0.9320250482863023
ea73b23c496cb7779a2aa4e643d27cc1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__	0.9367028704647089
c130f78fbd6c57efe85c789771ef38bb	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__	0.9193541840569512
f9ee6b3035607705ccc858612342c044	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia;s__	0.9697567569546397
97ed08f8c3baec085d1982e27328b226	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia;s__	0.9692596714379118
a0b454bcccc2fdf93af58ec57ed2175f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia;s__	0.9939924705085118
0665c76c358f40a08e2c2af52e06cc73	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Lacibacter;s__	0.9999628587423942
15d1f5d5b2f0925c4bc2847e7bb3a1ad	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Pseudoflavitalea;s__	0.999566176310309
a2c910280a356889150dabd03a0dc5fb	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavihumibacter;s__	0.999876632758369
a491538b11db25d1da8079b15707f427	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavihumibacter;s__	0.9998758736766518
1fd9b79949174c9a5ad3233f9dc012a8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__	0.9761052183496804
53c336479cb20730426f069ea8e9b5a5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__	0.8854243073856599
33ac122a558b157b483486a5694ee885	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia;s__	0.9170590754522918
c059cc90d772875aeb7c63f35d05e048	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavitalea;s__	0.9979021800979144
e9bf1febc7b94b7802f4ba175d1bfba8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavitalea;s__	0.8038254599592548
1d6065adc4ccea28481f3aac22883b34	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavitalea;s__	0.9972916434112842
cc52adfee208220f83e8e00557dd4672	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__	0.7775100774406527
60b46bb7f94569b723bf64267e837c38	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	0.9821983012940263
7d8776ebf7d9ce7f6cf290e05d113a29	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	0.9802821556445769
5b36a88076b0cb00752a33c0045b6ca4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	0.9987916112634073
e575d98ea2f9cc6a50e105fac5aa7c17	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	0.9992214428521398
27a5ad4419d5e6a3e79949779889b1ff	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niabella;s__	0.9905649645951123
79be6e6e91fcd6dcb3ae1fbb23f62e1a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.957877718014234
d260b60119bc6ae55d548ab003dbe367	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9656708180586495
4512a5ccadb36157cefe2a45f329cbe9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9975180767689517
4251992de234e4d7e2a7996dbc976501	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9981906998884347
810d8e0aa24945a27a5d9627213b07ac	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9982459606962516
c23f5ba0aada53d108f71926815fb4f4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9972921193066864
36afaf0f6e24e673ae66db809130cee4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.9999967519808193
6388abce61428437df7c864803e26168	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	0.9999059626389596
43ce929528a39dc36e83bb0e7df48bd3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.9999926229142033
268b323e325d9855079fcf0143b40055	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Nubsella;s__	0.8386290780539662
203555a31ba9178a6a2e4230ed4bb8b4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Nubsella;s__	0.7389605164156366
aa444c7ecfdeefe3bd850274701bc902	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.8093232248959652
591b699cf3bdaa5e3a743bfd12070674	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9762742697317178
dba3da1832ac02274a2c201e7b8ec4ba	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.9999998695241462
a2c5c9bbc878318ea62d456ec59c72fd	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.8890241659638487
4fd7c2602ae2db768286abc2d5434c7d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.9999999156352424
e5c46276c9c67df91019f8d74711a6e4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.9999997770656767
dab7b1628c89a98b0cb85e25661dca09	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9297610588520456
cca2928a4d48c2f8ac11b21b61d531a1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9856013347920878
b797941951d35335b82f2dec66571a24	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9877839060415325
42297dc6dc95b416545fbb8bcd044f10	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.9999848996679195
c618d8cb4b4716ab18ad1f4e4af20cce	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.9999932634470485
ee3fa808782dbfeae175bf681b7de122	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.9999910908424384
06ec0960636d58e49a33af4c9a3f2f03	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.9999956856401712
a6a378b670c9f984a04a18334aa43146	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__	0.9987443819646381
